time,MPI-ESM1-2-HR,MPI-ESM1-2-LR,CanESM5,MIROC6,IPSL-CM6A-LR,ACCESS-CM2,NorESM2-LM,GFDL-ESM4
2012-04-09,8.56073,7.4136047,10.787659,11.681213,9.614319,11.473053,16.123718,3.288269
2012-04-10,5.619171,6.750122,9.190155,7.242737,15.214264,6.782379,13.524261,3.7782898
2012-04-11,7.457611,6.051605,10.662689,7.7833557,17.372498,7.04068,13.545563,3.5436096
2012-04-12,8.175476,6.947937,9.710205,9.576721,18.681,7.466217,9.405548,4.106537
2012-04-13,4.9256897,6.8054504,9.813507,9.637573,14.63266,7.6632385,8.127106,4.5755615
2012-04-14,2.807129,7.0414124,12.542633,12.618378,6.3644104,7.0174866,8.9713745,4.849182
2012-04-15,3.6336365,6.4306335,12.361755,12.516388,1.3458252,5.865631,10.58609,5.193451
2012-04-16,1.5249939,6.726837,7.773102,12.184387,2.0157776,7.6959534,14.316528,7.800049
2012-04-17,2.0577087,8.632172,7.583679,10.538666,4.4187317,6.8111877,19.692749,9.665863
2012-04-18,3.4386902,8.948975,7.590576,10.68219,5.6174316,7.613434,17.298615,4.7346497
2012-04-19,4.6753845,7.3389893,10.964264,12.327026,9.230988,6.6041565,11.3532715,2.903839
2012-04-20,5.9410706,7.6393127,17.658142,13.001709,10.865143,8.227936,12.179199,6.3714294
2012-04-21,8.325287,7.7130737,14.994659,12.797089,7.2286987,8.545319,15.903473,11.688965
2012-04-22,10.291901,8.145325,13.127869,13.91806,6.985504,9.939362,14.6770935,18.241425
2012-04-23,11.970276,7.131836,16.494324,10.684692,10.23053,16.150787,12.494659,19.13498
2012-04-24,16.945282,7.5660095,18.546936,6.81604,14.618286,13.081207,14.714539,18.273804
2012-04-25,17.212067,8.419006,18.673859,8.818298,15.182526,5.6315002,17.21518,17.760529
2012-04-26,9.5225525,6.571472,18.795868,9.453339,12.83667,6.056549,8.966492,18.751373
2012-04-27,14.345673,7.2571716,14.92627,10.6901245,11.380615,7.5260315,7.943634,18.69046
2012-04-28,16.816437,7.5009766,14.182251,11.716827,13.375183,8.442535,8.702911,13.709045
2012-04-29,10.786835,7.8802795,15.592316,12.2146,15.796112,9.439362,12.417725,12.881256
2012-04-30,14.714355,7.5362244,16.871063,12.704254,18.483734,10.684235,15.911835,15.909485
2012-05-01,18.515594,9.299286,16.430084,11.843109,19.51535,13.161285,16.952515,6.899658
2012-05-02,18.25888,10.936768,19.232391,12.109009,18.064484,14.780426,19.937012,6.473755
2012-05-03,16.155365,9.105621,20.050537,13.118835,13.567505,11.604889,21.798798,10.304871
2012-05-04,11.824493,9.513916,16.029633,13.635345,7.7060547,12.798004,23.625519,15.044556
2012-05-05,9.177032,10.661163,16.244751,13.899658,8.78006,13.715485,23.072205,16.174042
2012-05-06,11.544464,10.646637,14.806946,13.456879,10.145325,12.634186,18.633911,17.124695
2012-05-07,11.864838,12.097626,15.5971985,13.330536,14.166107,10.485748,15.194885,12.352539
2012-05-08,14.00705,11.640503,21.761261,12.992004,15.918945,9.8072815,18.029236,12.784058
2012-05-09,10.828064,10.594788,17.832458,13.2282715,15.061707,10.988678,20.523132,17.18518
2012-05-10,8.310455,11.322662,13.954773,14.639313,12.523193,14.422028,22.475769,11.727692
2012-05-11,7.8051147,10.945099,15.656342,16.876465,14.340546,12.787018,17.315125,8.884827
2012-05-12,10.341705,11.637604,19.236084,17.868835,18.610626,13.534088,16.081451,8.523987
2012-05-13,12.600891,13.075165,19.092041,20.740906,19.742096,12.121979,17.908875,8.448883
2012-05-14,11.369751,14.387726,19.552063,20.340973,18.146606,10.3558655,20.677917,7.820404
2012-05-15,12.978546,14.742889,15.924316,13.393616,17.45343,12.209625,16.274078,7.044861
2012-05-16,17.564056,12.034943,15.214691,10.2222595,20.194641,14.460846,11.39212,13.125244
2012-05-17,17.906586,12.832245,19.33374,11.677185,19.783966,14.370514,9.825378,14.012726
2012-05-18,17.168121,12.698425,19.312897,12.123138,14.620728,13.947418,11.620361,12.997742
2012-05-19,16.073395,12.878204,16.273682,13.137207,17.142883,14.700104,12.558014,18.14859
2012-05-20,13.811188,14.485718,14.906342,16.421814,17.264282,13.490387,14.114075,12.644348
2012-05-21,14.091766,15.365021,14.968475,16.342316,17.722198,12.320953,15.488495,12.83728
2012-05-22,15.837372,13.761658,16.181854,15.366577,18.61316,11.349762,13.127472,11.564636
2012-05-23,18.46109,12.572174,20.066101,12.72287,18.152374,12.057037,11.789734,12.82666
2012-05-24,17.137054,14.117493,16.888275,10.016693,19.45398,12.431305,16.347504,13.909241
2012-05-25,16.129639,13.319733,15.860016,11.520447,23.218445,15.091461,11.733185,15.389832
2012-05-26,17.325104,13.487274,15.111908,11.76239,15.609283,17.774323,18.973175,16.294739
2012-05-27,16.278046,13.763763,15.185181,14.030792,20.331116,14.86319,16.504517,19.042816
2012-05-28,15.786652,13.048309,18.94162,16.858398,21.661133,10.820221,15.117096,12.266907
2012-05-29,16.507355,13.322662,22.480377,17.418854,22.6344,13.290924,15.724762,13.892883
2012-05-30,15.173401,14.433136,19.216858,17.766693,23.166016,18.997223,11.428436,18.293121
2012-05-31,17.373169,13.868134,19.537537,17.47342,23.124725,16.155182,13.672821,12.365448
2012-06-01,18.29895,14.137238,23.362091,17.323364,22.56842,15.061432,18.57367,12.045593
2012-06-02,18.68747,15.709198,24.361145,18.442444,21.029327,11.907379,21.954834,13.427643
2012-06-03,18.48996,14.523499,24.428375,15.472229,19.892548,14.103668,22.98758,17.090027
2012-06-04,20.854095,13.943085,23.282501,18.703705,21.1445,17.559479,21.92334,18.796875
2012-06-05,20.000519,13.510284,23.32129,17.528809,19.787323,21.325592,21.971344,15.44342
2012-06-06,18.46524,14.107666,25.62912,16.986176,21.23825,14.387848,23.977081,15.773376
2012-06-07,16.169006,14.48941,23.79663,18.174316,22.638947,13.552155,26.47113,20.79541
2012-06-08,16.977692,14.236847,20.528717,20.18097,17.134949,15.191071,27.889069,17.072205
2012-06-09,18.046448,15.427399,19.738403,20.270203,11.823639,13.796539,28.138885,18.714203
2012-06-10,18.126343,15.989288,21.162262,19.716125,14.254028,13.212311,26.783722,20.605164
2012-06-11,16.701324,14.978912,22.891937,19.721405,19.102966,18.136627,23.83487,20.122345
2012-06-12,17.463898,15.891785,23.86972,20.099884,20.938507,17.977448,18.772797,21.69748
2012-06-13,16.669281,18.005524,24.57306,22.123322,20.248169,17.28189,20.536652,16.342926
2012-06-14,14.071991,17.292297,25.223602,20.752136,18.115936,18.466461,21.25531,17.53299
2012-06-15,14.604034,16.329254,24.682404,20.93628,17.93863,17.232819,21.111115,15.788147
2012-06-16,13.134552,16.200836,24.414185,21.043549,19.178772,16.235748,20.66101,20.106903
2012-06-17,15.115326,16.284027,25.083344,22.779724,21.603668,14.1493225,16.906555,17.272186
2012-06-18,17.067902,15.367401,23.485748,21.456024,22.676453,14.938629,18.839874,14.807861
2012-06-19,19.084442,15.505768,21.476044,20.908234,23.957489,16.197174,23.589233,15.774811
2012-06-20,19.088226,16.044342,21.351715,20.161713,19.593933,17.973053,25.904968,18.678009
2012-06-21,19.832611,16.362793,20.20993,19.511597,18.13797,19.28653,23.516815,20.479736
2012-06-22,19.96811,17.074005,18.634003,19.69107,20.759064,21.379303,17.676788,19.931793
2012-06-23,20.291534,18.61319,20.68042,19.900757,21.87793,18.187408,18.28247,23.424835
2012-06-24,21.285278,18.520477,21.739471,21.084778,20.798798,16.194977,19.845001,18.16632
2012-06-25,21.683441,18.0997,25.622498,22.674164,21.375732,17.201324,23.406158,16.960815
2012-06-26,23.497406,17.549408,23.562073,23.377808,23.516449,19.85904,21.50821,18.648224
2012-06-27,23.028564,17.504608,19.830322,22.817047,21.019562,22.492584,24.233246,21.842651
2012-06-28,22.337677,17.16092,19.54486,22.531372,20.946625,21.217194,26.029388,24.72171
2012-06-29,24.139679,17.892365,19.444824,21.425262,21.229187,19.075104,26.755127,24.632172
2012-06-30,25.370575,17.864044,19.849335,21.765686,22.53418,22.08316,26.240204,22.861542
2012-07-01,25.361237,18.500427,20.588745,19.858734,22.28888,20.9628,24.492737,24.334473
2012-07-02,26.697113,19.413452,21.410004,22.885895,21.69629,20.609528,24.783386,23.5654
2012-07-03,23.697235,18.933746,22.587433,24.74997,21.810669,17.871246,23.45514,23.501617
2012-07-04,21.928986,18.410187,23.363647,26.154694,22.469757,21.829742,24.433868,21.492523
2012-07-05,22.138367,18.574677,24.467133,25.88919,22.18686,18.77945,26.930206,21.266235
2012-07-06,23.882751,18.68573,22.613495,24.268677,22.451569,20.649078,26.269714,21.914917
2012-07-07,23.52008,19.310822,22.015656,23.993774,24.02832,26.746735,24.755096,19.653107
2012-07-08,23.07663,19.762451,24.50824,22.391174,25.941376,27.3461,27.511688,20.58844
2012-07-09,23.335358,19.788422,26.312683,23.528046,26.066986,23.68106,25.201385,19.256989
2012-07-10,24.08133,20.553864,25.103455,23.940674,25.775055,20.128326,26.077454,20.909454
2012-07-11,23.898895,20.380829,25.996613,23.647186,24.890259,24.556305,25.893066,23.096527
2012-07-12,24.334808,20.177948,25.70575,25.973297,23.420593,23.482574,26.813995,21.983551
2012-07-13,26.073578,20.560608,26.124023,25.328522,22.447083,20.95987,28.830475,24.192596
2012-07-14,23.106018,21.43399,26.080994,25.434937,23.66278,20.9794,30.440094,22.724487
2012-07-15,22.618439,20.800995,23.95633,25.049316,23.179626,23.345856,29.93988,23.404327
2012-07-16,24.323334,20.61258,23.712982,24.647888,25.000458,24.168121,26.583557,19.798859
2012-07-17,22.231201,20.623352,25.135895,25.860962,23.81186,21.410065,26.651917,18.707611
2012-07-18,21.8414,20.756622,28.07492,27.760529,23.820374,18.754547,27.749481,16.642761
2012-07-19,24.367157,20.980957,28.263428,28.660065,23.669403,19.397614,30.204712,17.642426
2012-07-20,23.817413,21.504303,28.15741,29.256866,22.998047,20.364166,29.452332,18.49173
2012-07-21,24.67041,21.707306,26.975006,27.220734,22.290833,22.49527,29.809631,20.262054
2012-07-22,25.220734,22.6557,25.065033,24.160156,23.33017,22.42569,29.172241,24.656006
2012-07-23,26.208405,23.019257,25.09076,21.16446,25.623932,22.48404,27.821594,24.347107
2012-07-24,26.976227,23.451172,25.077423,20.396301,25.150757,22.390533,27.737213,24.353882
2012-07-25,27.540802,23.14685,25.939667,22.022797,25.437805,22.91983,28.098663,20.483795
2012-07-26,27.57138,22.775726,29.459534,22.348938,26.898102,22.108063,25.830475,18.647217
2012-07-27,24.901306,22.894379,28.712006,22.25888,27.371155,23.724274,22.099365,18.019867
2012-07-28,22.988922,24.02121,24.951752,21.649078,26.935425,28.664948,21.792511,21.24112
2012-07-29,22.935486,24.393677,25.641693,21.00116,29.459198,28.541656,22.609344,20.091797
2012-07-30,23.882965,24.040802,26.220337,17.266724,29.537872,24.297272,23.813263,19.663513
2012-07-31,25.253754,23.959595,27.307922,19.807556,27.874695,23.789703,25.53598,21.99881
2012-08-01,25.310211,24.22699,28.699738,20.941162,28.608002,22.67984,26.342957,25.167786
2012-08-02,22.823517,24.981537,26.408936,19.607544,28.655457,21.690826,26.484558,23.505585
2012-08-03,20.950928,25.4003,25.209839,21.103363,25.272522,23.580475,26.441284,16.289642
2012-08-04,22.446014,24.178833,24.801514,21.592072,26.001587,22.707916,26.977142,16.44571
2012-08-05,25.630707,22.856812,25.541687,22.664062,26.37268,23.944977,27.40805,17.448914
2012-08-06,25.99356,22.297638,26.550568,23.999329,24.238037,21.694489,23.858368,18.176453
2012-08-07,23.54367,22.852875,26.457336,21.26532,23.00412,20.694977,17.484802,19.928497
2012-08-08,23.216461,23.49765,26.881226,20.422699,22.687378,23.758698,17.796906,21.8815
2012-08-09,23.268768,24.15802,27.868652,20.188507,23.633087,25.333649,21.472473,20.720764
2012-08-10,23.373505,24.7612,28.13559,20.903107,25.27829,22.61734,24.105835,15.047424
2012-08-11,23.254913,23.815277,27.263489,20.56955,24.773804,22.214996,24.45636,15.485077
2012-08-12,23.651825,24.930481,27.304993,22.239746,24.74228,24.345612,25.675354,17.407928
2012-08-13,23.715546,24.801666,27.132782,21.995697,25.009705,24.87613,27.144806,19.164337
2012-08-14,23.653046,23.889862,25.909698,23.945618,25.383484,25.1857,25.898682,19.148895
2012-08-15,23.374908,25.375427,25.796387,22.248291,26.000702,25.934723,27.26352,24.558594
2012-08-16,23.852264,26.370636,26.614685,23.100311,25.857025,23.674225,28.37613,22.807526
2012-08-17,24.0607,26.115082,26.58844,22.790588,25.66275,21.387604,24.572144,23.135895
2012-08-18,21.276062,25.721924,27.062561,20.966675,24.835236,20.183502,23.220398,21.323761
2012-08-19,23.746613,24.46933,27.654327,21.158966,23.821442,22.979645,23.319855,19.869232
2012-08-20,25.40689,25.620178,28.832886,17.56491,23.876587,19.895416,25.355225,18.925446
2012-08-21,24.025177,26.243835,29.827087,18.074677,24.041687,19.954987,23.873718,19.01886
2012-08-22,26.854248,23.143219,28.417694,18.287415,23.612122,19.425934,21.069305,20.540894
2012-08-23,24.97226,22.246826,27.83554,19.3956,24.268219,21.144928,19.87259,21.04834
2012-08-24,24.254517,20.330597,27.13086,18.73172,25.335266,21.61856,21.97754,21.095734
2012-08-25,24.20932,19.794342,26.00708,20.001007,25.520752,23.099518,20.590607,21.223785
2012-08-26,25.272552,21.379608,25.823761,18.144897,25.92398,23.398102,22.575745,16.65274
2012-08-27,26.97699,21.729706,25.82837,19.233917,25.93158,23.624176,23.29306,17.993683
2012-08-28,25.88913,20.5195,25.25064,19.707855,24.736664,25.119537,24.959503,19.542938
2012-08-29,24.267426,17.02246,25.478119,19.121704,22.765503,23.60904,23.77481,19.91217
2012-08-30,24.341705,18.891571,26.070679,22.461914,21.540375,20.768463,23.936218,22.510376
2012-08-31,25.17453,21.064789,26.222443,20.59076,22.906982,18.848785,22.081482,21.123108
2012-09-01,26.146362,23.903229,27.795288,21.277618,25.229156,20.322662,14.459747,17.762268
2012-09-02,21.92038,23.373627,25.405243,19.996552,26.190338,20.44278,15.420837,18.4198
2012-09-03,22.38733,24.075409,24.727692,19.972473,25.209686,18.944244,17.952301,25.287842
2012-09-04,23.47757,22.217072,27.685364,19.75827,24.090912,16.96402,20.425201,21.510437
2012-09-05,23.987885,21.997711,28.423218,17.441254,21.807495,17.208405,22.423737,16.796112
2012-09-06,19.510986,23.665314,26.853394,17.561218,21.605011,18.023102,24.72934,20.130066
2012-09-07,17.547668,23.565216,24.858215,17.36258,24.442322,19.269684,26.38794,22.404327
2012-09-08,19.890076,24.11325,26.352905,18.982758,27.10138,20.017487,24.188599,22.142944
2012-09-09,21.785187,19.286652,25.018433,19.567566,27.552185,18.594635,16.970276,23.537537
2012-09-10,18.926727,20.117462,23.237396,19.755066,27.160217,17.310455,20.650726,18.23413
2012-09-11,18.319977,17.52069,23.361176,17.2854,25.762756,18.64981,22.66568,22.45987
2012-09-12,21.834412,17.110748,23.836243,16.655151,23.151245,19.766754,21.658539,16.901306
2012-09-13,23.610687,18.34262,25.282532,16.575684,23.233124,19.53653,22.220123,12.857391
2012-09-14,21.058533,20.167236,25.81784,18.431427,23.295685,21.100983,21.160797,11.68277
2012-09-15,19.348236,22.687714,24.394318,19.438904,22.251678,19.766754,20.41217,12.393646
2012-09-16,20.908356,23.47995,23.983551,20.603455,20.829681,15.979889,20.926361,16.40625
2012-09-17,21.649902,20.277802,23.694244,19.743439,20.485107,18.451324,22.047607,17.559723
2012-09-18,15.18869,21.334442,23.308197,19.235596,22.33371,23.100006,18.406464,15.481049
2012-09-19,15.182892,24.55838,25.082733,16.094788,17.850952,22.660797,17.93695,18.329254
2012-09-20,16.791107,23.601105,24.123993,15.606995,16.481018,23.910309,16.361725,15.962402
2012-09-21,18.13919,17.564056,23.878357,14.20755,19.419464,24.07608,20.828217,14.261383
2012-09-22,17.896393,17.304535,23.743805,16.457642,20.00357,19.980133,22.542267,15.445709
2012-09-23,18.160248,14.887726,22.11795,15.285065,21.059418,19.472076,22.936188,19.229095
2012-09-24,13.822968,14.9809265,24.308014,13.747314,22.462616,19.855377,15.3324585,20.054504
2012-09-25,13.5156555,17.993958,23.426971,12.527893,20.081665,20.761139,11.075958,17.665009
2012-09-26,12.007965,19.057465,21.824158,14.142029,20.531128,22.44571,12.457825,17.395294
2012-09-27,16.770721,18.50943,20.88382,14.867493,22.160675,17.848785,15.818756,17.281769
2012-09-28,15.596893,20.401703,20.153595,13.988037,23.599518,11.096588,18.288605,18.963562
2012-09-29,16.354279,22.77304,18.932007,14.288269,15.986877,7.775543,22.072998,19.166443
2012-09-30,19.65097,19.123352,17.97702,14.728241,17.503143,7.1722717,23.129608,20.202484
2012-10-01,21.135345,17.677155,20.416443,15.472412,20.646881,8.132965,21.863373,18.130066
2012-10-02,23.418365,19.426483,22.35147,15.607605,13.952423,9.27652,15.116333,12.687622
2012-10-03,24.493927,16.26175,22.053345,17.188751,13.265106,9.33609,12.171936,10.357147
2012-10-04,22.48468,20.17752,20.500671,13.692413,15.879608,11.167389,11.396698,14.873474
2012-10-05,16.109894,17.699982,17.32663,10.586609,18.536102,13.58609,11.16803,17.558899
2012-10-06,13.806427,19.776154,16.917389,8.443146,17.945404,15.770416,12.376587,10.324432
2012-10-07,12.428497,20.96994,17.358826,9.014984,7.9938965,11.290192,8.400848,7.9817505
2012-10-08,12.974518,15.999054,16.012207,10.273865,12.819733,9.290924,16.56839,10.087738
2012-10-09,15.246124,13.3098755,15.187927,10.723511,11.545227,15.893463,17.134827,14.04538
2012-10-10,16.545135,19.187958,17.375763,11.612305,17.614075,18.374664,9.357239,21.298615
2012-10-11,15.932343,21.4516,19.163391,12.541901,16.387787,16.721832,5.9677734,20.61261
2012-10-12,15.500763,22.954315,18.742554,14.498657,8.130524,11.581451,7.0460205,18.485413
2012-10-13,17.333344,20.802155,21.458435,15.600891,7.2490845,8.60318,8.338409,18.09668
2012-10-14,16.140106,13.351196,20.64746,12.176392,9.1293335,12.714752,12.177856,17.551971
2012-10-15,14.944885,12.50061,15.920105,9.659393,9.847443,13.472321,18.710571,14.312195
2012-10-16,13.476349,12.375732,16.430267,12.147308,10.555725,11.823151,16.731018,16.10147
2012-10-17,14.788361,11.176453,19.547974,13.952393,7.8425903,7.3346252,10.486816,19.71524
2012-10-18,14.861664,15.537659,21.142181,14.444336,8.411743,5.304596,9.022919,15.968842
2012-10-19,15.440247,15.468475,18.819275,11.896301,10.988464,4.7518616,9.818573,14.449707
2012-10-20,16.67978,17.581085,14.640076,11.669525,11.866669,4.729645,13.438141,9.702393
2012-10-21,15.691254,17.410614,15.153107,14.925812,14.146027,7.6095276,16.424103,15.970154
2012-10-22,16.677643,14.140747,16.339996,17.648438,8.711426,13.284576,17.554504,9.569611
2012-10-23,21.166992,11.234924,17.43576,17.769135,5.1750183,19.15152,12.392944,12.734558
2012-10-24,19.497894,11.736725,18.008667,16.452393,5.7771606,18.923248,6.9596252,6.1492004
2012-10-25,19.113922,12.839508,19.164795,15.889343,3.793457,16.137604,6.3998413,6.0121765
2012-10-26,11.693268,10.993744,19.721008,15.3819275,3.6191406,4.106598,11.871216,13.014801
2012-10-27,8.681915,11.803558,19.366608,10.924774,4.85968,2.9584045,10.205841,2.8482056
2012-10-28,8.383514,10.350555,20.089966,14.284088,5.438324,6.568756,10.826233,0.33078003
2012-10-29,8.383636,8.886658,14.356323,13.287689,6.2217712,12.730621,15.965149,2.3811035
2012-10-30,8.440094,9.868164,14.623138,10.063751,11.881958,12.309967,9.8125305,1.7096252
2012-10-31,5.830658,8.093445,19.067474,8.130402,12.090698,4.9083557,5.3607483,5.5295105
2012-11-01,3.6099548,8.1249695,14.35965,7.756012,11.009094,8.455231,5.5151978,3.5335693
2012-11-02,4.8953857,13.377899,15.27652,7.1327515,5.475189,6.3609924,6.915436,4.338623
2012-11-03,6.95813,12.608124,12.728058,6.150116,11.723145,2.8587952,8.888702,4.033081
2012-11-04,8.690674,9.648346,12.065918,6.8654785,11.032867,2.6810608,6.7579956,2.5928345
2012-11-05,10.101501,9.036896,15.309113,4.329712,15.85022,1.6666565,7.744812,3.5484924
2012-11-06,13.162201,6.5068665,15.333588,6.181122,9.215942,2.3910217,11.474548,4.6172485
2012-11-07,8.26358,1.6989441,13.082153,9.8506775,3.3401184,3.7806702,15.324432,9.864502
2012-11-08,4.588867,10.755646,14.208862,8.799652,6.5621033,5.974518,8.247894,8.174072
2012-11-09,2.4544067,14.0815735,15.84671,6.5584106,10.093903,6.997223,11.061218,5.207428
2012-11-10,2.8708801,6.8909607,18.223694,6.3078003,12.412811,7.9725647,10.073303,5.865204
2012-11-11,0.7621765,5.411957,15.264496,4.0294495,16.87323,10.406403,3.388916,5.0162354
2012-11-12,4.195099,8.852844,15.172363,3.070221,13.672333,9.214996,5.8953857,13.52475
2012-11-13,7.3885803,11.923218,13.883423,3.17865,8.1119995,9.829254,10.459961,7.274353
2012-11-14,7.9335327,4.7435303,17.126892,4.0610046,10.527893,11.073883,5.9873657,4.567688
2012-11-15,8.18338,5.816345,18.885376,8.893005,5.265381,11.276276,5.209656,6.6929626
2012-11-16,2.4965515,4.7305603,20.983093,11.421265,7.965393,12.441559,6.005188,9.1328125
2012-11-17,0.55874634,10.408844,13.192047,11.04184,10.968231,14.194489,10.500183,0.72265625
2012-11-18,4.325592,16.036041,12.71225,9.764069,5.5084534,12.7211,7.0803833,1.5143127
2012-11-19,4.0716248,12.203339,18.12622,14.213074,1.356781,5.6004944,2.551117,5.56015
2012-11-20,7.6252747,13.896759,17.976624,10.212311,7.413727,9.420563,0.12490845,5.050415
2012-11-21,6.0671997,16.322845,8.205719,2.863556,16.290405,10.768219,-1.1139832,3.7961426
2012-11-22,1.6314392,11.158173,12.552429,0.7260742,4.936249,5.198395,3.7698364,6.5888977
2012-11-23,2.9551392,9.52713,13.587036,1.1716919,1.207367,9.595367,9.4062805,4.105072
2012-11-24,1.8097229,10.327087,14.29483,3.0072937,0.72857666,15.659576,0.2659912,3.119873
2012-11-25,5.533966,6.1429443,15.642944,2.3729248,0.23510742,10.177155,-2.243042,1.4830017
2012-11-26,6.209503,8.197235,14.273041,9.678314,0.74850464,5.49942,-2.9138794,1.6929016
2012-11-27,3.6407166,15.3029175,9.738617,3.844513,0.89727783,6.9896545,-1.0340271,1.7963257
2012-11-28,1.8180847,8.222351,8.863098,0.54196167,3.4026794,11.380524,-1.9077148,1.5978394
2012-11-29,4.12973,8.264435,8.833466,0.87216187,0.70376587,11.734772,0.056396484,9.245789
2012-11-30,6.122284,6.644104,10.623688,1.6599426,0.99871826,9.374176,12.699127,-0.18383789
2012-12-01,3.8091736,12.048523,10.382172,2.3690186,-0.010467529,8.526764,6.5635986,-1.0446777
2012-12-02,2.259369,7.422943,11.27243,0.33966064,0.79818726,0.6600647,3.536438,1.7059326
2012-12-03,2.876648,2.983551,10.566284,-0.4173584,0.6819763,0.58584595,3.0405884,1.9633179
2012-12-04,3.62146,8.054047,8.657471,1.27771,0.43762207,1.0306702,3.0180054,4.06546
2012-12-05,3.924652,8.044861,12.1223755,1.0317993,-3.5023499,-2.454193,2.4515991,6.2198486
2012-12-06,-4.1667175,6.502228,13.552399,1.5874329,-3.1374817,-3.22641,9.512939,3.54953
2012-12-07,-1.9229126,8.73642,17.653961,3.3439941,-3.2087097,-2.6202087,0.7455139,1.2119751
2012-12-08,2.072998,9.072968,9.240601,3.5209656,-1.54953,-1.8345642,-0.5526428,-0.21334839
2012-12-09,0.7996521,5.3454285,6.9064636,-0.7934265,-3.1343994,1.2142639,2.4895935,-0.99609375
2012-12-10,-1.2520752,8.06839,7.202606,-1.1136475,-1.1825562,6.799713,5.1568604,-0.22735596
2012-12-11,-1.9994812,12.641876,14.072998,0.86434937,-2.126709,9.239166,-0.91677856,11.790192
2012-12-12,-1.6515198,10.069733,9.780334,3.3130188,-8.820587,6.6893616,-0.7675476,2.998352
2012-12-13,-0.4963684,11.440704,6.966156,0.12820435,-9.316254,8.481354,1.1541138,-0.05230713
2012-12-14,-0.5010681,6.2988586,7.0020447,0.26159668,-7.3064575,11.735504,10.69043,-1.2068481
2012-12-15,-0.13076782,2.7603455,5.0269165,-1.3062134,-5.179901,11.365875,8.398407,1.5153809
2012-12-16,8.904938,10.789215,4.855072,2.3918152,-5.0226746,2.2359924,5.331085,-0.90753174
2012-12-17,5.216339,6.6081543,7.9297485,3.2424316,-1.1525574,0.69692993,2.092865,-3.4648132
2012-12-18,2.5326843,4.545868,5.217682,-1.4707031,-0.78518677,6.1461487,-0.36264038,1.4857178
2012-12-19,9.616638,5.307434,4.413513,-2.04953,-0.19732666,2.9354553,4.732605,6.5726624
2012-12-20,5.111603,13.047699,10.50647,-2.595642,-8.856049,1.6070862,5.8804016,-2.1742554
2012-12-21,0.7878723,5.3124695,8.241272,-1.1430359,-5.034668,-1.1995544,-0.27127075,-3.0503235
2012-12-22,3.151764,3.294342,6.877716,-1.1120605,1.1931458,2.6556702,3.4047546,-3.814087
2012-12-23,3.2558289,8.857239,4.0030518,-0.8730774,0.99713135,0.100494385,-2.8610535,-4.4194946
2012-12-24,2.3105469,5.4792786,1.493988,-3.243988,-3.4100952,-2.580902,-5.4441223,-2.9429016
2012-12-25,3.95401,8.644257,1.4049377,-0.8125,-4.897461,-2.7188416,-4.996063,-1.0849915
2012-12-26,5.9045105,1.2507019,3.3695984,0.9935303,5.189728,-3.478119,5.066986,1.7512512
2012-12-27,5.5090027,-2.3838196,6.208954,1.2185364,-3.0368958,-3.5950623,1.4812622,3.824646
2012-12-28,-2.703949,-3.0684814,7.3410034,4.7954407,-5.9779053,-3.8050232,-1.4095764,1.710907
2012-12-29,-4.9865417,0.91290283,11.379486,2.4475403,-4.5793457,-3.1429138,2.950409,-3.9786377
2012-12-30,-2.7726135,3.5404968,3.5582275,-0.4100952,-2.2209473,-1.9307556,7.7898865,-3.014801
2012-12-31,-3.5884094,3.6712646,-0.20333862,-0.6505127,-0.53848267,1.5438538,10.35141,3.3702393
2013-01-01,4.6448975,1.5047913,1.5218811,-1.1698303,-3.123108,2.5272522,2.8287354,8.186798
2013-01-02,3.9737244,10.27536,3.7516785,-0.5527649,0.36715698,3.059723,3.2633362,-3.8240967
2013-01-03,-0.33700562,9.50827,1.4222412,-2.6441345,0.94732666,2.4230042,0.59609985,-5.355835
2013-01-04,-5.2370605,5.603363,0.016174316,-3.6141052,-0.12011719,8.605133,1.3666992,-5.125366
2013-01-05,-11.827423,7.544647,6.1493225,-5.836792,-0.0105896,6.847809,1.4196472,-4.021118
2013-01-06,-9.492065,9.154266,6.088257,-6.550812,-7.9364624,-0.17489624,-4.898285,-1.0592957
2013-01-07,-4.8294373,11.564423,4.8068542,-4.3424377,-2.4501038,2.9269104,-4.4586487,0.053894043
2013-01-08,-4.2067566,3.6731262,4.1846924,-3.738556,-4.666107,7.700836,-6.4086,-1.4754333
2013-01-09,-12.02066,-1.1526794,6.972809,-3.2611694,-8.04007,1.6283264,-6.9138184,-1.830719
2013-01-10,-14.086212,11.2404175,4.9098206,-4.9211426,-5.6188354,-1.7083435,-7.048462,-4.549774
2013-01-11,-7.84787,2.325714,6.4564514,-5.0449524,-7.821045,0.41397095,-0.7903137,-7.6005554
2013-01-12,-10.428467,4.032959,8.644043,-5.962677,-12.025574,0.33999634,-2.080902,-3.2451172
2013-01-13,-5.90152,1.4310303,5.4116516,-4.633362,-10.700653,-7.0137634,-7.0351562,-0.4225769
2013-01-14,-1.0609131,3.7437134,5.1822815,2.0442505,-14.25647,-6.832855,-6.0054016,-0.29614258
2013-01-15,-4.2673035,2.6792908,6.3299866,2.3161316,-15.3785095,-4.5169373,-3.698059,3.1364136
2013-01-16,-6.2499084,3.5985413,2.1333008,1.6524048,-7.7511597,-1.4026794,-6.944458,-1.8980713
